[2026-04-02T00:30:33.474Z] GET https://www.jiliguala.com/ → pending (?ms, ?B)
[2026-04-02T00:30:58.011Z] GET https://www.jiliguala.com/assets/user1-1-db233133.png → 200 (37ms, 65006B)
[2026-04-02T00:30:58.011Z] GET https://www.jiliguala.com/assets/user1-2-3922d95b.png → 200 (37ms, 46679B)
[2026-04-02T00:30:58.011Z] GET https://www.jiliguala.com/assets/user1-3-201cf1f3.png → 200 (37ms, 51240B)
[2026-04-02T00:30:58.011Z] GET https://www.jiliguala.com/assets/user1-4-f9c40095.png → 200 (38ms, 51151B)
[2026-04-02T00:30:58.011Z] GET https://www.jiliguala.com/assets/section4-ip1-1-848e7f33.png → 200 (38ms, 11152B)
[2026-04-02T00:30:58.011Z] GET https://www.jiliguala.com/assets/section5-bgmobile-a27a02a0.png → 200 (39ms, 84912B)
[2026-04-02T00:30:58.011Z] GET https://qiniucdn.jiliguala.com/ram/notifaction_picture/b61898c4-9822-4b7e-8163-63a95f787f7b_20250328152120.png → 200 (72ms, 257127B)
[2026-04-02T00:30:58.011Z] GET https://www.jiliguala.com/assets/section6-bg-1-d7a5fc56.png → 200 (40ms, 8987B)
[2026-04-02T00:30:58.011Z] GET https://www.jiliguala.com/assets/logo-ng-1-3d184120.png → 200 (40ms, 7520B)
[2026-04-02T00:30:58.011Z] GET https://www.jiliguala.com/assets/logo-prh-1-123151bd.png → 200 (40ms, 19819B)
[2026-04-02T00:30:58.011Z] GET https://www.jiliguala.com/assets/logo-scholastic-1-44f0ece8.png → 200 (40ms, 4213B)
[2026-04-02T00:30:58.021Z] GET https://cdnjs.cloudflare.com/ajax/libs/meyer-reset/2.0/reset.min.css → 200 (19ms, 773B)
[2026-04-02T00:30:58.233Z] GET https://www.jiliguala.com/assets/section-1-bg1-1-14c3ee2d.png → 200 (?ms, 27408B)
[2026-04-02T00:31:16.186Z] GET https://www.khanacademy.org/kids → pending (?ms, ?B)
[2026-04-02T00:31:17.320Z] GET https://www.khanacademy.org/_fs-ch-1T1wmsGaOgGaSxcX/assets/inter-var.woff2 → 200 (268ms, 78400B)
[2026-04-02T00:31:17.320Z] GET https://www.khanacademy.org/_fs-ch-1T1wmsGaOgGaSxcX/assets/styles.css → 200 (175ms, 4163B)
[2026-04-02T00:31:17.504Z] GET https://www.khanacademy.org/_fs-ch-1T1wmsGaOgGaSxcX/errors.js → 200 (135ms, 3057B)
[2026-04-02T00:31:17.639Z] GET https://www.khanacademy.org/_fs-ch-1T1wmsGaOgGaSxcX/script.js?reload=true → 200 (148ms, 42176B)
[2026-04-02T00:31:17.792Z] GET https://www.khanacademy.org/fastly/logo → 200 (133ms, 1271B)
[2026-04-02T00:31:17.925Z] GET https://www.khanacademy.org/fastly/logo → 200 (?ms, 1271B)
[2026-04-02T00:31:17.942Z] POST https://www.khanacademy.org/_fs-ch-1T1wmsGaOgGaSxcX/fst-post-back → pending (?ms, ?B)
[2026-04-02T00:31:18.083Z] GET https://www.khanacademy.org/kids → 200 (517ms, 36005B)
[2026-04-02T00:31:18.628Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/css/khan-academy-kids.webflow.shared.039f81b70.css → pending (?ms, ?B)
[2026-04-02T00:31:18.628Z] GET https://ajax.googleapis.com/ajax/libs/webfont/1.6.26/webfont.js → pending (?ms, ?B)
[2026-04-02T00:31:18.628Z] GET https://cdn.cookielaw.org/scripttemplates/otSDKStub.js → pending (?ms, ?B)
[2026-04-02T00:31:18.630Z] GET https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=687556c5aa293822fea47666 → pending (?ms, ?B)
[2026-04-02T00:31:18.630Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/js/webflow.schunk.d51888af67b3ee3b.js → pending (?ms, ?B)
[2026-04-02T00:31:18.630Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/js/webflow.a32d92b3.895a0aa96ee4d3bd.js → pending (?ms, ?B)
[2026-04-02T00:31:18.764Z] GET https://hatchkids.com/ → pending (?ms, ?B)
[2026-04-02T00:31:19.627Z] GET https://fonts.googleapis.com/css?family=Fredoka:300,400,500,600,700 → pending (?ms, ?B)
[2026-04-02T00:31:19.627Z] GET https://cdn.cookielaw.org/consent/757b7941-c87a-4c66-8f35-eed366c64b57/757b7941-c87a-4c66-8f35-eed366c64b57.json → pending (?ms, ?B)
[2026-04-02T00:31:19.627Z] GET https://www.googletagmanager.com/gtm.js?id=GTM-KJXPH8J → pending (?ms, ?B)
[2026-04-02T00:31:19.627Z] GET https://a.omappapi.com/app/js/api.min.js → pending (?ms, ?B)
[2026-04-02T00:31:19.672Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68757ab4bffdee6aeaa50e34_Hero_Characters.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.672Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68824fc86bb34c31fa3c09c8_Hero_Background3.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.673Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68757d33edfe70dc3f78f4e7_ValueProp_Background.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.673Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/687562ab8bc91cfd26247eb5_Kkids_Logo.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.673Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68756835c99ca016d6c51944_Icon_dropdown.svg → pending (?ms, ?B)
[2026-04-02T00:31:19.674Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/688017c5b68f20c16ba4a04e_Group%206386.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.674Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/6876cf3b8e4fcab2b37686af_f9864c09-googe-play-button_1000000000000000000028.png → pending (?ms, ?B)
[2026-04-02T00:31:19.674Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/6876cf3b1c605387742ff2a7_f250b22c-amazon-appstore-button_1000000000000000000028.png → pending (?ms, ?B)
[2026-04-02T00:31:19.674Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/687579216f526803507b8a16_LearnMore_Button.svg → pending (?ms, ?B)
[2026-04-02T00:31:19.674Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68757cd6edfe70dc3f78b75b_Video_Button.svg → pending (?ms, ?B)
[2026-04-02T00:31:19.674Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68757cd624116df361e3e384_ValueProp_thumbnail.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.728Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68758d04dea08a20f8c8b669_KidsApp_Background.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.728Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68759492f903aeac11114bd1_Testimonial_BackgroundLeft.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.728Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68759492c980ed4eac8d3b84_Testimonial_BackgroundRight.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.728Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/6875af37abcaecceb43f91a2_Awards_Background.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.729Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68768e18d04a7b04ca11acca_LastChance_BackgroundRight.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.729Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68768e1809c942c4a5d74683_LastChance_BackgroundLeft.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.729Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68768e1893d874be32baf7ee_LastChance_Background.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.729Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/687585ac86088a739672f815_ValueProp_Image1.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.729Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68758883db0f38412ba75221_ValueProp_Image2.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.729Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68758883dea08a20f8c66e42_ValueProp_Image3.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.729Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68758883db0f38412ba75235_ValueProp_Image4.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.730Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68758883d67b76dcbf589789_ValueProp_Image5.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.730Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68758d043599ddc678244fa2_KidsApp_Image1-p-1080.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.730Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/6876cd4032ab625254ae3805_Testimonial_Image7.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.730Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/6876cd40bc67a9c733b013f5_Testimonial_Image2.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.730Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/6876cd403bd4caefd210ef60_Testimonial_Image8.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.730Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68758f38db0f38412baadbb6_Testimonial_Image1.webp → pending (?ms, ?B)
[2026-04-02T00:31:19.730Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/687593b4130ae24169b86cb5_Testimonial_Leftarrow.svg → pending (?ms, ?B)
[2026-04-02T00:31:19.730Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/68759076ec2f534409fc33cc_Testimonial_arrow.svg → pending (?ms, ?B)
[2026-04-02T00:31:19.730Z] GET https://cdn.prod.website-files.com/687556c5aa293822fea47666/6875af377a39e79ed53a13b6_Awards_Badges-p-1080.webp → pending (?ms, ?B)
[2026-04-02T00:31:20.129Z] GET https://hatchkids.com/lander → 307 (447ms, ?B)
[2026-04-02T00:31:20.576Z] GET https://forsale.godaddy.com/forsale/hatchkids.com?utm_source=TDFS_BINNS2&utm_medium=parkedpages&utm_campaign=x_corp_tdfs-binns2_base&traffic_type=TDFS_BINNS2&traffic_id=binns2& → pending (?ms, ?B)
[2026-04-02T00:31:35.224Z] GET https://www.duolingo.com/abc → pending (?ms, ?B)
[2026-04-02T00:31:36.815Z] GET https://cdn.cookielaw.org/scripttemplates/otSDKStub.js → 200 (2ms, 26578B)
[2026-04-02T00:31:36.816Z] GET https://www.recaptcha.net/recaptcha/enterprise.js?render=6LcLOdsjAAAAAFfwGusLLnnn492SOGhsCh-uEAvI → 200 (406ms, 2044B)
[2026-04-02T00:31:36.816Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/manifest-3e1fdb72.js → pending (?ms, ?B)
[2026-04-02T00:31:36.816Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/features-91ec4487.js → pending (?ms, ?B)
[2026-04-02T00:31:36.816Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/8553-a0eeda7a.js → pending (?ms, ?B)
[2026-04-02T00:31:36.816Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/polyfills-4de5bd64.js → pending (?ms, ?B)
[2026-04-02T00:31:36.816Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/9819-08dfcebf.js → pending (?ms, ?B)
[2026-04-02T00:31:36.816Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/strings/en-9ae2a671.js → pending (?ms, ?B)
[2026-04-02T00:31:36.816Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/8395-60c7f28f.js → pending (?ms, ?B)
[2026-04-02T00:31:36.816Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/app-b79fa5ab.js → pending (?ms, ?B)
[2026-04-02T00:31:36.816Z] GET https://d35aaqx5ub95lt.cloudfront.net/css/8395-ce60d697.css → pending (?ms, ?B)
[2026-04-02T00:31:36.816Z] GET https://d35aaqx5ub95lt.cloudfront.net/css/app-d4f66a56.css → pending (?ms, ?B)
[2026-04-02T00:31:36.820Z] GET https://cdn.cookielaw.org/consent/55a7f100-001e-4085-87ec-1a6d522f7d67/55a7f100-001e-4085-87ec-1a6d522f7d67.json → 200 (152ms, 5369B)
[2026-04-02T00:31:36.972Z] GET https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location → pending (?ms, ?B)
[2026-04-02T00:31:37.227Z] GET https://www.gstatic.cn/recaptcha/releases/79clEdOi5xQbrrpL2L8kGmK3/recaptcha__en.js → pending (?ms, ?B)
[2026-04-02T00:31:37.362Z] GET https://d35aaqx5ub95lt.cloudfront.net/fonts/642e24bb0295f3aee4dedcd8eecd8007.woff2 → 200 (636ms, ?B)
[2026-04-02T00:31:37.362Z] GET https://d35aaqx5ub95lt.cloudfront.net/fonts/a96f1b78ebf295556c0e9500cde6dd64.woff2 → 200 (637ms, ?B)
[2026-04-02T00:31:37.982Z] GET https://d35aaqx5ub95lt.cloudfront.net/css/1118-ad3d3df3.css → 200 (99ms, ?B)
[2026-04-02T00:31:37.982Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/1118-8f62c779.js → 200 (102ms, ?B)
[2026-04-02T00:31:37.982Z] GET https://d35aaqx5ub95lt.cloudfront.net/css/2231-92123df5.css → 200 (99ms, ?B)
[2026-04-02T00:31:37.982Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/2231-791a53cd.js → 200 (103ms, ?B)
[2026-04-02T00:31:37.982Z] GET https://d35aaqx5ub95lt.cloudfront.net/css/8186-ad3d3df3.css → 200 (100ms, ?B)
[2026-04-02T00:31:37.982Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/8186-1df1f4b0.js → 200 (103ms, ?B)
[2026-04-02T00:31:37.982Z] GET https://d35aaqx5ub95lt.cloudfront.net/css/4800-10f90769.css → 200 (100ms, ?B)
[2026-04-02T00:31:37.982Z] GET https://d35aaqx5ub95lt.cloudfront.net/js/4800-307e38a3.js → 200 (103ms, ?B)
[2026-04-02T00:31:37.982Z] GET https://www.googletagmanager.com/gtm.js?id=GTM-TX6Z97C → pending (?ms, ?B)
[2026-04-02T00:31:37.983Z] GET https://abc.duolingo.com/ → pending (?ms, ?B)
[2026-04-02T00:31:37.998Z] POST https://excess.duolingo.com/batch → pending (?ms, ?B)
[2026-04-02T00:31:38.080Z] GET https://accounts.google.com/gsi/client → pending (?ms, ?B)
[2026-04-02T00:31:38.080Z] GET https://zombie.duolingo.com/0/web.json?user=0&ts=1775089898&tzoffset=8 → pending (?ms, ?B)
[2026-04-02T00:31:38.080Z] POST https://www.duolingo.com/2023-05-23/tracking-status → pending (?ms, ?B)
[2026-04-02T00:31:38.080Z] GET https://www.duolingo.com/2023-05-23/config?fields=ageRestrictionLimit,clientExperiments%7Bweb_wechat_open_tag%7D,featureFlags,ipCountry,speechHost&_=1775089898070 → pending (?ms, ?B)
[2026-04-02T00:31:38.080Z] POST https://excess.duolingo.com/batch → pending (?ms, ?B)
[2026-04-02T00:31:38.080Z] GET https://www.duolingo.com/users/undefined/streak-goal-current?_=1775089898078 → pending (?ms, ?B)
[2026-04-02T00:31:38.080Z] GET https://www.duolingo.com/users/undefined/streak-goal-next-options?_=1775089898078 → pending (?ms, ?B)
[2026-04-02T00:31:38.100Z] GET https://cdn.cookielaw.org/scripttemplates/202404.1.0/otBannerSdk.js → pending (?ms, ?B)
[2026-04-02T00:31:38.195Z] GET https://www.recaptcha.net/recaptcha/enterprise/anchor?ar=1&k=6LcLOdsjAAAAAFfwGusLLnnn492SOGhsCh-uEAvI&co=aHR0cHM6Ly93d3cuZHVvbGluZ28uY29tOjQ0Mw..&hl=en&v=79clEdOi5xQbrrpL2L8kGmK3&size=invisible&anchor-ms=20000&execute-ms=30000&cb=r8zq543sjdou → pending (?ms, ?B)
[2026-04-02T00:31:38.289Z] GET https://www.gstatic.cn/recaptcha/releases/79clEdOi5xQbrrpL2L8kGmK3/styles_cn__ltr.css → 200 (197ms, ?B)
[2026-04-02T00:31:38.289Z] GET https://www.gstatic.cn/recaptcha/releases/79clEdOi5xQbrrpL2L8kGmK3/recaptcha__en.js → 200 (47ms, ?B)
[2026-04-02T00:31:38.358Z] GET https://www.googletagmanager.com/gtag/js?id=AW-728842606&cx=c&gtm=4e6410h2 → 200 (270ms, ?B)
[2026-04-02T00:31:38.428Z] GET https://cdn.cookielaw.org/consent/55a7f100-001e-4085-87ec-1a6d522f7d67/a714f50c-3dd8-46b5-8c3e-f33de492a413/en.json → 200 (199ms, ?B)
[2026-04-02T00:31:38.594Z] GET https://www.recaptcha.net/recaptcha/enterprise/webworker.js?hl=en&v=79clEdOi5xQbrrpL2L8kGmK3 → 200 (137ms, 101B)
[2026-04-02T00:31:38.610Z] GET https://www.gstatic.cn/recaptcha/api2/logo_48.png → 200 (114ms, ?B)
[2026-04-02T00:31:38.723Z] GET https://googleads.g.doubleclick.net/pagead/viewthroughconversion/728842606/?random=1775089898672&cv=11&fst=1775089898672&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be6410h2v9103119162z8811879556za20gzb811879556zd811879556xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616986~115938465~115938468~116363098~116991816~118328122&u_w=1280&u_h=720&url=https%3A%2F%2Fwww.duolingo.com%2Fabc&frm=0&tiba=Duolingo&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=292886778.1775089899&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=Windows&uapv=10.0.0&uaw=0&data=event%3Dgtag.config&rfmt=3&fmt=4 → pending (?ms, ?B)
[2026-04-02T00:31:38.723Z] POST https://www.google.com/rmkt/collect/728842606/?random=1775089898672&cv=11&fst=1775089898672&fmt=8&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be6410h2v9103119162z8811879556za20gzb811879556zd811879556xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616986~115938465~115938468~116363098~116991816~118328122&u_w=1280&u_h=720&url=https%3A%2F%2Fwww.duolingo.com%2Fabc&frm=0&tiba=Duolingo&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=292886778.1775089899&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=Windows&uapv=10.0.0&uaw=0&data=event%3Dgtag.config&gcp=5 → pending (?ms, ?B)
[2026-04-02T00:31:38.724Z] POST https://www.google.com/ccm/collect?frm=0&en=page_view&dl=https%3A%2F%2Fwww.duolingo.com%2Fabc&scrsrc=www.googletagmanager.com&rnd=1154781319.1775089899&dt=Duolingo&auid=292886778.1775089899&navt=n&npa=0&gtm=45be6410h2v9103119162z8811879556za20gzb811879556zd811879556xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616986~115938465~115938468~116363098~116991816~118328122&apve=1&apvf=f&apvc=1&tids=AW-728842606&tid=AW-728842606&tft=1775089898721&tfd=3498 → pending (?ms, ?B)
[2026-04-02T00:31:38.732Z] GET https://www.gstatic.cn/recaptcha/releases/79clEdOi5xQbrrpL2L8kGmK3/recaptcha__en.js → 200 (115ms, 870412B)
[2026-04-02T00:31:38.747Z] GET https://cdn.cookielaw.org/scripttemplates/202404.1.0/assets/otCommonStyles.css → 200 (132ms, ?B)
[2026-04-02T00:31:38.760Z] GET https://www.googletagmanager.com/gtag/js?id=G-CSFDVCPQ4F&cx=c&gtm=4e6410h2 → 200 (319ms, ?B)
[2026-04-02T00:31:38.760Z] GET https://www.google-analytics.com/analytics.js → pending (?ms, ?B)
[2026-04-02T00:31:38.760Z] GET https://connect.facebook.net/en_US/fbevents.js → pending (?ms, ?B)
[2026-04-02T00:31:38.867Z] GET https://accounts.google.com/gsi/style → 200 (181ms, ?B)
[2026-04-02T00:31:38.886Z] POST https://excess.duolingo.com/batch → pending (?ms, ?B)
[2026-04-02T00:31:39.160Z] GET https://www.googletagmanager.com/gtag/destination?id=AW-397119219&cx=c&gtm=4e6410h2 → pending (?ms, ?B)
[2026-04-02T00:31:39.161Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-CSFDVCPQ4F&gtm=45je6410h2v899653930z8811879556za20gzb811879556zd811879556&_p=1775089897853&gcd=13l3l3l3l1l1&npa=0&dma=0&cid=376251097.1775089899&ul=zh-cn&sr=1280x720&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=Windows&uapv=10.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAEA&_s=1&tag_exp=0~115616985~115938465~115938468~116363098~116991817~118328143&sid=1775089899&sct=1&seg=0&dl=https%3A%2F%2Fwww.duolingo.com%2Fabc&dt=Duolingo&en=page_view&_fv=1&_nsi=1&_ss=1&tfd=3934 → pending (?ms, ?B)
[2026-04-02T00:31:39.161Z] POST https://stats.g.doubleclick.net/g/collect?v=2&tid=G-CSFDVCPQ4F&cid=376251097.1775089899&gtm=45je6410h2v899653930z8811879556za20gzb811879556zd811879556&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=0~115616985~115938465~115938468~116363098~116991817~118328143 → pending (?ms, ?B)
[2026-04-02T00:31:39.295Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-CSFDVCPQ4F&gtm=45je6410h2v899653930za20gzb811879556zd811879556&_p=1775089897853&gcd=13l3l3l3l1l1&npa=0&dma=0&cid=376251097.1775089899&ul=zh-cn&sr=1280x720&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=Windows&uapv=10.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AEAAAEQ&_s=2&tag_exp=0~115616985~115938465~115938468~116363098~116991817~118328143&sid=1775089899&sct=1&seg=0&dl=https%3A%2F%2Fwww.duolingo.com%2Fabc&dt=Duolingo&_tu=CA&en=scroll&epn.percent_scrolled=90&_et=10&tfd=4068 → pending (?ms, ?B)
[2026-04-02T00:31:39.295Z] POST https://excess.duolingo.com/batch → pending (?ms, ?B)
[2026-04-02T00:31:39.296Z] GET https://www.google.com/rmkt/collect/728842606/?random=1775089898672&cv=11&fst=1775089898672&fmt=3&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be6410h2v9103119162z8811879556za20gzb811879556zd811879556xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616986~115938465~115938468~116363098~116991816~118328122&u_w=1280&u_h=720&url=https%3A%2F%2Fwww.duolingo.com%2Fabc&frm=0&tiba=Duolingo&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=292886778.1775089899&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=Windows&uapv=10.0.0&uaw=0&data=event%3Dgtag.config&gcp=5 → pending (?ms, ?B)
[2026-04-02T00:31:39.296Z] GET https://www.google.com/ccm/collect?frm=0&en=page_view&dl=https%3A%2F%2Fwww.duolingo.com%2Fabc&scrsrc=www.googletagmanager.com&rnd=1154781319.1775089899&dt=Duolingo&auid=292886778.1775089899&navt=n&npa=0&gtm=45be6410h2v9103119162z8811879556za20gzb811879556zd811879556xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616986~115938465~115938468~116363098~116991816~118328122&apve=1&apvf=f&apvc=1&tids=AW-728842606&tid=AW-728842606&tft=1775089898721&tfd=3498 → pending (?ms, ?B)
[2026-04-02T00:31:39.300Z] GET https://cdn.cookielaw.org/scripttemplates/otSDKStub.js → 200 (5ms, 26578B)
[2026-04-02T00:31:39.300Z] GET https://abc.duolingo.com/static/js/main.39431afb.js → 200 (748ms, 519452B)
[2026-04-02T00:31:39.300Z] GET https://abc.duolingo.com/static/css/main.8f92c9c8.css → 200 (153ms, 93281B)
[2026-04-02T00:31:39.305Z] GET https://cdn.cookielaw.org/consent/55a7f100-001e-4085-87ec-1a6d522f7d67/55a7f100-001e-4085-87ec-1a6d522f7d67.json → 200 (2ms, 5369B)
[2026-04-02T00:31:39.306Z] GET https://www.googletagmanager.com/gtm.js?id=GTM-WPVHH73 → 200 (276ms, 362604B)
[2026-04-02T00:31:39.307Z] GET https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location → 200 (580ms, 66B)
[2026-04-02T00:31:39.608Z] GET https://connect.facebook.net/en_US/fbevents.js → 200 (231ms, 365683B)
[2026-04-02T00:31:39.876Z] GET https://connect.facebook.net/signals/config/202338239177266?v=2.9.289&r=stable&domain=abc.duolingo.com&hme=c676e0b4e1b62cc7b9a55179c96fc72f4b50ddb02e06525868e7052c2bcfa5eb&ex_m=102%2C198%2C147%2C22%2C70%2C71%2C139%2C66%2C65%2C11%2C155%2C88%2C16%2C132%2C124%2C37%2C73%2C76%2C130%2C152%2C157%2C8%2C4%2C5%2C7%2C6%2C3%2C89%2C99%2C158%2C163%2C212%2C60%2C179%2C180%2C53%2C267%2C30%2C72%2C224%2C223%2C222%2C23%2C32%2C101%2C59%2C10%2C61%2C95%2C96%2C97%2C103%2C127%2C31%2C29%2C129%2C126%2C125%2C148%2C74%2C151%2C149%2C150%2C48%2C58%2C120%2C15%2C154%2C43%2C254%2C255%2C253%2C26%2C27%2C28%2C46%2C140%2C75%2C110%2C18%2C20%2C42%2C38%2C40%2C39%2C81%2C90%2C94%2C108%2C138%2C141%2C44%2C109%2C24%2C21%2C116%2C67%2C35%2C143%2C142%2C144%2C135%2C133%2C25%2C34%2C57%2C107%2C153%2C68%2C17%2C145%2C112%2C79%2C64%2C19%2C83%2C84%2C113%2C82%2C33%2C283%2C205%2C194%2C195%2C193%2C286%2C278%2C50%2C206%2C105%2C128%2C78%2C118%2C52%2C45%2C47%2C111%2C117%2C123%2C56%2C62%2C51%2C54%2C98%2C156%2C1%2C121%2C14%2C119%2C12%2C2%2C55%2C91%2C63%2C115%2C87%2C86%2C159%2C160%2C92%2C93%2C9%2C122%2C100%2C49%2C136%2C85%2C77%2C69%2C114%2C104%2C41%2C137%2C0%2C80%2C131%2C134%2C146%2C36%2C106%2C13%2C161 → 200 (381ms, 154941B)
[2026-04-02T00:31:39.887Z] GET https://cdn.cookielaw.org/scripttemplates/202404.1.0/otBannerSdk.js → 200 (11ms, 458456B)
[2026-04-02T00:31:39.892Z] GET https://www.googletagmanager.com/gtag/js?id=G-4K8KF3Q5XP&cx=c&gtm=4e63v0 → 200 (322ms, 474214B)
[2026-04-02T00:31:39.899Z] GET https://cdn.cookielaw.org/consent/55a7f100-001e-4085-87ec-1a6d522f7d67/a714f50c-3dd8-46b5-8c3e-f33de492a413/en.json → 200 (18ms, 83417B)
[2026-04-02T00:31:39.921Z] GET https://cdn.cookielaw.org/scripttemplates/202404.1.0/assets/otCommonStyles.css → 200 (4ms, 24823B)
[2026-04-02T00:31:40.117Z] POST https://excess.duolingo.com/batch → pending (?ms, ?B)
[2026-04-02T00:31:40.117Z] GET https://abc.duolingo.com/static/media/badge-app-store.17db14133432ce4e82a799e760bd3e0e.svg → 200 (142ms, ?B)
[2026-04-02T00:31:40.119Z] GET https://abc.duolingo.com/static/media/badge-play-store.4a9f9204e7e5c1d3ed3b79b7b7af8568.svg → 200 (140ms, ?B)
